dataset	n_seqs	condition	seq_id	kind	reference_rank	reference_original	reference_proposed	reference_conf	test_rank	test_original	test_proposed	test_conf	taxonomy
n800	800	port_py3_epang_T16	3be76ad8-a918-4987-8f03-0c3a86c0d266	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T16	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	port_py3_epang_T16	681d305d-8dee-4c2f-8d55-96a7b28cb745	flagged by reference only	Species	NA	Bouteloua curtipendula	0.944					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;NA
n800	800	port_py3_epang_T16	75e2a37b-db1b-4673-bcef-338f984d4d9b	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T16	8c218ce6-7103-4963-8949-7893188cc590	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T16	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	port_py3_epang_T16	ab24a6f7-938e-4292-ba70-41a7aab91d5a	flagged by reference only	Phylum	NA	Basidiomycota	0.951					Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T16	016fe383-b099-4998-a909-45dae9f9af74	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T16	124316c5-cf03-4a4b-801e-e40edfecfc70	flagged by test only					Genus	Dodecatheon	Primula	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T16	160139ab-9283-4d59-a53b-e68ae6d80432	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T16	1b17da6b-5739-4a88-ad50-8fc40c5c0ef4	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T16	1d4d10d6-6506-43a4-82d2-7646e2e6bf04	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales
n800	800	port_py3_epang_T16	51ea3342-471f-4125-974f-87da2cfec019	flagged by test only					Genus	Actinidia	Clematoclethra	0.508	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;NA
n800	800	port_py3_epang_T16	56467f29-a943-48f3-80d6-d26cb70d465c	flagged by test only					Genus	Dodecatheon	Primula	0.999	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T16	9856cc76-4f43-475c-a9e3-c2e87e99931d	flagged by test only					Order	NA	Microthamniales	0.990	Plantae;Chlorophyta;NA;NA;NA
n800	800	port_py3_epang_T16	a6a283d9-a578-41ce-b2a3-e6f66e9f3cec	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T16	ac695606-d6b6-48f2-b090-f303df32f3af	flagged by test only					Order	Trebouxiales	Microthamniales	0.993	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T2	0618e73e-84f8-4755-b463-6a9d0cc00831	flagged by reference only	Infraorder	Saponaria	Acanthophyllum	0.579					Plantae;Tracheophyta;NA;Caryophyllales;Caryophyllaceae;Saponaria
n800	800	port_py3_epang_T2	08a9b39e-7e23-4130-bf7f-daaa2702ae7f	flagged by reference only	Order	Microthamniales	Trebouxiales	0.786					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n800	800	port_py3_epang_T2	0c1db646-f2ad-4dad-99a8-0a9e175bd235	flagged by reference only	Species	NA	Primula vulgaris	0.508					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n800	800	port_py3_epang_T2	0e95f70b-a70e-4df2-9039-1febb088baf7	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T2	0f799fab-e0c1-4297-bfc3-979ee401eae9	flagged by reference only	Species	Bouteloua warnockii	Bouteloua curtipendula	0.465					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;Bouteloua warnockii
n800	800	port_py3_epang_T2	3be76ad8-a918-4987-8f03-0c3a86c0d266	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T2	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	port_py3_epang_T2	681d305d-8dee-4c2f-8d55-96a7b28cb745	flagged by reference only	Species	NA	Bouteloua curtipendula	0.944					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;NA
n800	800	port_py3_epang_T2	75e2a37b-db1b-4673-bcef-338f984d4d9b	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T2	8c218ce6-7103-4963-8949-7893188cc590	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T2	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	port_py3_epang_T2	ab24a6f7-938e-4292-ba70-41a7aab91d5a	flagged by reference only	Phylum	NA	Basidiomycota	0.951					Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T2	016fe383-b099-4998-a909-45dae9f9af74	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T2	124316c5-cf03-4a4b-801e-e40edfecfc70	flagged by test only					Genus	Dodecatheon	Primula	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T2	160139ab-9283-4d59-a53b-e68ae6d80432	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T2	1b17da6b-5739-4a88-ad50-8fc40c5c0ef4	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T2	1d4d10d6-6506-43a4-82d2-7646e2e6bf04	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales
n800	800	port_py3_epang_T2	51ea3342-471f-4125-974f-87da2cfec019	flagged by test only					Genus	Actinidia	Clematoclethra	0.508	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;NA
n800	800	port_py3_epang_T2	56467f29-a943-48f3-80d6-d26cb70d465c	flagged by test only					Genus	Dodecatheon	Primula	0.999	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T2	9856cc76-4f43-475c-a9e3-c2e87e99931d	flagged by test only					Order	NA	Microthamniales	0.990	Plantae;Chlorophyta;NA;NA;NA
n800	800	port_py3_epang_T2	a6a283d9-a578-41ce-b2a3-e6f66e9f3cec	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T2	ac695606-d6b6-48f2-b090-f303df32f3af	flagged by test only					Order	Trebouxiales	Microthamniales	0.993	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T4	0618e73e-84f8-4755-b463-6a9d0cc00831	flagged by reference only	Infraorder	Saponaria	Acanthophyllum	0.579					Plantae;Tracheophyta;NA;Caryophyllales;Caryophyllaceae;Saponaria
n800	800	port_py3_epang_T4	08a9b39e-7e23-4130-bf7f-daaa2702ae7f	flagged by reference only	Order	Microthamniales	Trebouxiales	0.786					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n800	800	port_py3_epang_T4	0c1db646-f2ad-4dad-99a8-0a9e175bd235	flagged by reference only	Species	NA	Primula vulgaris	0.508					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n800	800	port_py3_epang_T4	0e95f70b-a70e-4df2-9039-1febb088baf7	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T4	0f799fab-e0c1-4297-bfc3-979ee401eae9	flagged by reference only	Species	Bouteloua warnockii	Bouteloua curtipendula	0.465					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;Bouteloua warnockii
n800	800	port_py3_epang_T4	3be76ad8-a918-4987-8f03-0c3a86c0d266	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T4	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	port_py3_epang_T4	681d305d-8dee-4c2f-8d55-96a7b28cb745	flagged by reference only	Species	NA	Bouteloua curtipendula	0.944					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;NA
n800	800	port_py3_epang_T4	75e2a37b-db1b-4673-bcef-338f984d4d9b	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T4	8c218ce6-7103-4963-8949-7893188cc590	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T4	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	port_py3_epang_T4	ab24a6f7-938e-4292-ba70-41a7aab91d5a	flagged by reference only	Phylum	NA	Basidiomycota	0.951					Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T4	016fe383-b099-4998-a909-45dae9f9af74	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T4	124316c5-cf03-4a4b-801e-e40edfecfc70	flagged by test only					Genus	Dodecatheon	Primula	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T4	160139ab-9283-4d59-a53b-e68ae6d80432	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T4	1b17da6b-5739-4a88-ad50-8fc40c5c0ef4	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T4	1d4d10d6-6506-43a4-82d2-7646e2e6bf04	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales
n800	800	port_py3_epang_T4	51ea3342-471f-4125-974f-87da2cfec019	flagged by test only					Genus	Actinidia	Clematoclethra	0.508	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;NA
n800	800	port_py3_epang_T4	56467f29-a943-48f3-80d6-d26cb70d465c	flagged by test only					Genus	Dodecatheon	Primula	0.999	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T4	9856cc76-4f43-475c-a9e3-c2e87e99931d	flagged by test only					Order	NA	Microthamniales	0.990	Plantae;Chlorophyta;NA;NA;NA
n800	800	port_py3_epang_T4	a6a283d9-a578-41ce-b2a3-e6f66e9f3cec	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T4	ac695606-d6b6-48f2-b090-f303df32f3af	flagged by test only					Order	Trebouxiales	Microthamniales	0.993	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T8	0618e73e-84f8-4755-b463-6a9d0cc00831	flagged by reference only	Infraorder	Saponaria	Acanthophyllum	0.579					Plantae;Tracheophyta;NA;Caryophyllales;Caryophyllaceae;Saponaria
n800	800	port_py3_epang_T8	08a9b39e-7e23-4130-bf7f-daaa2702ae7f	flagged by reference only	Order	Microthamniales	Trebouxiales	0.786					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n800	800	port_py3_epang_T8	0c1db646-f2ad-4dad-99a8-0a9e175bd235	flagged by reference only	Species	NA	Primula vulgaris	0.508					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n800	800	port_py3_epang_T8	0e95f70b-a70e-4df2-9039-1febb088baf7	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T8	0f799fab-e0c1-4297-bfc3-979ee401eae9	flagged by reference only	Species	Bouteloua warnockii	Bouteloua curtipendula	0.465					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;Bouteloua warnockii
n800	800	port_py3_epang_T8	3be76ad8-a918-4987-8f03-0c3a86c0d266	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T8	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	port_py3_epang_T8	681d305d-8dee-4c2f-8d55-96a7b28cb745	flagged by reference only	Species	NA	Bouteloua curtipendula	0.944					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;NA
n800	800	port_py3_epang_T8	75e2a37b-db1b-4673-bcef-338f984d4d9b	flagged by reference only	Species	Ahnfeltia borealis	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia borealis
n800	800	port_py3_epang_T8	8c218ce6-7103-4963-8949-7893188cc590	flagged by reference only	Species	Ahnfeltia fastigiata	Ahnfeltia plicata	0.837					Plantae;Rhodophyta;NA;Ahnfeltiales;Ahnfeltiaceae;Ahnfeltia;Ahnfeltia fastigiata
n800	800	port_py3_epang_T8	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	port_py3_epang_T8	ab24a6f7-938e-4292-ba70-41a7aab91d5a	flagged by reference only	Phylum	NA	Basidiomycota	0.951					Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T8	016fe383-b099-4998-a909-45dae9f9af74	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T8	124316c5-cf03-4a4b-801e-e40edfecfc70	flagged by test only					Genus	Dodecatheon	Primula	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T8	160139ab-9283-4d59-a53b-e68ae6d80432	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T8	1b17da6b-5739-4a88-ad50-8fc40c5c0ef4	flagged by test only					Phylum	Chlorophyta	Tracheophyta	1.000	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;NA
n800	800	port_py3_epang_T8	1d4d10d6-6506-43a4-82d2-7646e2e6bf04	flagged by test only					Order	Trebouxiales	Microthamniales	0.927	Plantae;Chlorophyta;NA;Trebouxiales
n800	800	port_py3_epang_T8	51ea3342-471f-4125-974f-87da2cfec019	flagged by test only					Genus	Actinidia	Clematoclethra	0.508	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;NA
n800	800	port_py3_epang_T8	56467f29-a943-48f3-80d6-d26cb70d465c	flagged by test only					Genus	Dodecatheon	Primula	0.999	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Dodecatheon;Primula meadia
n800	800	port_py3_epang_T8	9856cc76-4f43-475c-a9e3-c2e87e99931d	flagged by test only					Order	NA	Microthamniales	0.990	Plantae;Chlorophyta;NA;NA;NA
n800	800	port_py3_epang_T8	a6a283d9-a578-41ce-b2a3-e6f66e9f3cec	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T8	ac695606-d6b6-48f2-b090-f303df32f3af	flagged by test only					Order	Trebouxiales	Microthamniales	0.993	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T8_K100	0618e73e-84f8-4755-b463-6a9d0cc00831	flagged by reference only	Infraorder	Saponaria	Acanthophyllum	0.579					Plantae;Tracheophyta;NA;Caryophyllales;Caryophyllaceae;Saponaria
n800	800	port_py3_epang_T8_K100	08a9b39e-7e23-4130-bf7f-daaa2702ae7f	flagged by reference only	Order	Microthamniales	Trebouxiales	0.786					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n800	800	port_py3_epang_T8_K100	0c1db646-f2ad-4dad-99a8-0a9e175bd235	flagged by reference only	Species	NA	Primula vulgaris	0.508					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n800	800	port_py3_epang_T8_K100	0f799fab-e0c1-4297-bfc3-979ee401eae9	flagged by reference only	Species	Bouteloua warnockii	Bouteloua curtipendula	0.465					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;Bouteloua warnockii
n800	800	port_py3_epang_T8_K100	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	port_py3_epang_T8_K100	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	port_py3_epang_T8_K100	160139ab-9283-4d59-a53b-e68ae6d80432	flagged by test only					Order	Trebouxiales	Microthamniales	0.926	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T8_K100	1d4d10d6-6506-43a4-82d2-7646e2e6bf04	flagged by test only					Order	Trebouxiales	Microthamniales	0.926	Plantae;Chlorophyta;NA;Trebouxiales
n800	800	port_py3_epang_T8_K100	51ea3342-471f-4125-974f-87da2cfec019	flagged by test only					Genus	Actinidia	Clematoclethra	0.508	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;NA
n800	800	port_py3_epang_T8_K100	9856cc76-4f43-475c-a9e3-c2e87e99931d	flagged by test only					Order	NA	Microthamniales	0.989	Plantae;Chlorophyta;NA;NA;NA
n800	800	port_py3_epang_T8_K100	a6a283d9-a578-41ce-b2a3-e6f66e9f3cec	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T8_K100	ac695606-d6b6-48f2-b090-f303df32f3af	flagged by test only					Order	Trebouxiales	Microthamniales	0.993	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T8_K25	0618e73e-84f8-4755-b463-6a9d0cc00831	flagged by reference only	Infraorder	Saponaria	Acanthophyllum	0.579					Plantae;Tracheophyta;NA;Caryophyllales;Caryophyllaceae;Saponaria
n800	800	port_py3_epang_T8_K25	08a9b39e-7e23-4130-bf7f-daaa2702ae7f	flagged by reference only	Order	Microthamniales	Trebouxiales	0.786					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n800	800	port_py3_epang_T8_K25	0c1db646-f2ad-4dad-99a8-0a9e175bd235	flagged by reference only	Species	NA	Primula vulgaris	0.508					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n800	800	port_py3_epang_T8_K25	0f799fab-e0c1-4297-bfc3-979ee401eae9	flagged by reference only	Species	Bouteloua warnockii	Bouteloua curtipendula	0.465					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;Bouteloua warnockii
n800	800	port_py3_epang_T8_K25	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	port_py3_epang_T8_K25	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	port_py3_epang_T8_K25	160139ab-9283-4d59-a53b-e68ae6d80432	flagged by test only					Order	Trebouxiales	Microthamniales	0.926	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	port_py3_epang_T8_K25	1d4d10d6-6506-43a4-82d2-7646e2e6bf04	flagged by test only					Order	Trebouxiales	Microthamniales	0.926	Plantae;Chlorophyta;NA;Trebouxiales
n800	800	port_py3_epang_T8_K25	51ea3342-471f-4125-974f-87da2cfec019	flagged by test only					Genus	Actinidia	Clematoclethra	0.508	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;NA
n800	800	port_py3_epang_T8_K25	9856cc76-4f43-475c-a9e3-c2e87e99931d	flagged by test only					Order	NA	Microthamniales	0.989	Plantae;Chlorophyta;NA;NA;NA
n800	800	port_py3_epang_T8_K25	a6a283d9-a578-41ce-b2a3-e6f66e9f3cec	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n800	800	port_py3_epang_T8_K25	ac695606-d6b6-48f2-b090-f303df32f3af	flagged by test only					Order	Trebouxiales	Microthamniales	0.993	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n800	800	upstream_py2_raxml_T1	0618e73e-84f8-4755-b463-6a9d0cc00831	flagged by reference only	Infraorder	Saponaria	Acanthophyllum	0.579					Plantae;Tracheophyta;NA;Caryophyllales;Caryophyllaceae;Saponaria
n800	800	upstream_py2_raxml_T1	08a9b39e-7e23-4130-bf7f-daaa2702ae7f	flagged by reference only	Order	Microthamniales	Trebouxiales	0.786					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;NA
n800	800	upstream_py2_raxml_T1	0c1db646-f2ad-4dad-99a8-0a9e175bd235	flagged by reference only	Species	NA	Primula vulgaris	0.508					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;NA
n800	800	upstream_py2_raxml_T1	0f799fab-e0c1-4297-bfc3-979ee401eae9	flagged by reference only	Species	Bouteloua warnockii	Bouteloua curtipendula	0.465					Plantae;Tracheophyta;NA;Poales;Poaceae;Bouteloua;Bouteloua warnockii
n800	800	upstream_py2_raxml_T1	4423e261-05db-4c28-9a7d-ff8ebcf1d3ec	flagged by reference only	Species	Ilex x wandoensis	__TAXCLUSTER4__Ilex shukunii	0.845					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex x wandoensis
n800	800	upstream_py2_raxml_T1	5c9e8bd0-eb76-4dae-b31a-7e14e5edb663	flagged by reference only	Species	Primula veris	Primula vulgaris	0.502					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula veris
n800	800	upstream_py2_raxml_T1	7cf690b5-1705-4da6-bbb9-01f98295b44b	flagged by reference only	Species	Cortusa matthioli	Primula matthioli	0.510					Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Cortusa matthioli
n800	800	upstream_py2_raxml_T1	a963e9b2-63dc-4d5f-9bf5-1f0c0ba693e4	flagged by reference only	Order	Microthamniales	Trebouxiales	0.961					Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris
n800	800	upstream_py2_raxml_T1	ab24a6f7-938e-4292-ba70-41a7aab91d5a	flagged by reference only	Phylum	NA	Basidiomycota	0.951					Fungi;NA;NA;NA;NA;NA;NA
n800	800	upstream_py2_raxml_T1	abddbd98-47e9-48c3-bf8a-83a237c7326c	flagged by reference only	Species	Ilex x wandoensis	__TAXCLUSTER4__Ilex shukunii	0.576					Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex x wandoensis
n800	800	upstream_py2_raxml_T1	213df940-1c78-4d7b-b0e7-9f349fe330e7	flagged by test only					Genus	Gelasia	Epilasia	0.498	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Gelasia
